"path","source_video","method","status","time"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\011_安吉_口播讲解__S_V011_S023.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\011_安吉_口播讲解__S_V011_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\012_安吉_口播讲解__S_V011_S025.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\012_安吉_口播讲解__S_V011_S025.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\013_安吉_口播讲解__S_V011_S028.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\口播讲解\013_安吉_口播讲解__S_V011_S028.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\001_安吉_待复核画面__S_V001_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\001_安吉_待复核画面__S_V001_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\002_安吉_待复核画面__S_V001_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\002_安吉_待复核画面__S_V001_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\003_安吉_待复核画面__S_V001_S019.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\003_安吉_待复核画面__S_V001_S019.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\004_安吉_待复核画面__S_V002_S012_待人工确认.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\004_安吉_待复核画面__S_V002_S012_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\005_安吉_待复核画面__A_V002_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\005_安吉_待复核画面__A_V002_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\006_安吉_待复核画面__A_V002_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\006_安吉_待复核画面__A_V002_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\007_安吉_待复核画面__A_V002_S015.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\007_安吉_待复核画面__A_V002_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\008_安吉_待复核画面__A_V002_S016.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\008_安吉_待复核画面__A_V002_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\009_安吉_待复核画面__A_V002_S017.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\009_安吉_待复核画面__A_V002_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\010_安吉_待复核画面__A_V002_S018.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\010_安吉_待复核画面__A_V002_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\011_安吉_待复核画面__A_V004_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\011_安吉_待复核画面__A_V004_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\012_安吉_待复核画面__S_V004_S015.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\012_安吉_待复核画面__S_V004_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\013_安吉_待复核画面__S_V010_S009.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\013_安吉_待复核画面__S_V010_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\014_安吉_待复核画面__S_V010_S010.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\014_安吉_待复核画面__S_V010_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\015_安吉_待复核画面__S_V010_S011.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\015_安吉_待复核画面__S_V010_S011.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\016_安吉_待复核画面__S_V010_S013.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\016_安吉_待复核画面__S_V010_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\017_安吉_待复核画面__S_V010_S014.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\017_安吉_待复核画面__S_V010_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\018_安吉_待复核画面__S_V010_S015.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\待复核画面\018_安吉_待复核画面__S_V010_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\行程表截图\001_安吉_行程表截图__A_V002_S019.mp4","D:\Download\素材下载\团建视频\安吉智能镜头分类\90_待人工分类\行程表截图\001_安吉_行程表截图__A_V002_S019.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\001_莫干山_云海山景__A_V006_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\001_莫干山_云海山景__A_V006_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:09"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\002_莫干山_云海山景__A_V006_S002.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\002_莫干山_云海山景__A_V006_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\003_莫干山_云海山景__S_V006_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\003_莫干山_云海山景__S_V006_S008.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\004_莫干山_云海山景__S_V006_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\004_莫干山_云海山景__S_V006_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\005_莫干山_云海山景__S_V006_S019.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\005_莫干山_云海山景__S_V006_S019.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\006_莫干山_云海山景__A_V006_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\006_莫干山_云海山景__A_V006_S022.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\007_莫干山_云海山景__S_V006_S033.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\007_莫干山_云海山景__S_V006_S033.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\009_莫干山_云海山景__S_V018_S002.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\009_莫干山_云海山景__S_V018_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\010_莫干山_云海山景__S_V018_S026.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\010_莫干山_云海山景__S_V018_S026.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\011_莫干山_云海山景__S_V022_S001_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\011_莫干山_云海山景__S_V022_S001_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\012_莫干山_云海山景__S_V022_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\012_莫干山_云海山景__S_V022_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\013_莫干山_云海山景__S_V022_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\013_莫干山_云海山景__S_V022_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\014_莫干山_云海山景__S_V024_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\014_莫干山_云海山景__S_V024_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\015_莫干山_云海山景__S_V024_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\015_莫干山_云海山景__S_V024_S008.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\016_莫干山_云海山景__S_V024_S025.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\016_莫干山_云海山景__S_V024_S025.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\017_莫干山_云海山景__S_V024_S043.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\017_莫干山_云海山景__S_V024_S043.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\018_莫干山_云海山景__S_V025_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\018_莫干山_云海山景__S_V025_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\019_莫干山_云海山景__A_V025_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\019_莫干山_云海山景__A_V025_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\020_莫干山_云海山景__A_V025_S028.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\020_莫干山_云海山景__A_V025_S028.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\021_莫干山_云海山景__B_V025_S029.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\021_莫干山_云海山景__B_V025_S029.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\022_莫干山_云海山景__A_V025_S030.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\022_莫干山_云海山景__A_V025_S030.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\023_莫干山_云海山景__A_V025_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\云海山景\023_莫干山_云海山景__A_V025_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\001_莫干山_峡谷瀑布空镜__S_V005_S051.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\001_莫干山_峡谷瀑布空镜__S_V005_S051.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\002_莫干山_峡谷瀑布空镜__A_V022_S003.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\002_莫干山_峡谷瀑布空镜__A_V022_S003.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\003_莫干山_峡谷瀑布空镜__A_V022_S028.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\003_莫干山_峡谷瀑布空镜__A_V022_S028.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:10"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\004_莫干山_峡谷瀑布空镜__S_V022_S029.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\004_莫干山_峡谷瀑布空镜__S_V022_S029.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:11"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\005_莫干山_峡谷瀑布空镜__S_V022_S030.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\005_莫干山_峡谷瀑布空镜__S_V022_S030.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:11"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\006_莫干山_峡谷瀑布空镜__S_V023_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\01_环境空镜\峡谷瀑布空镜\006_莫干山_峡谷瀑布空镜__S_V023_S006.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:11"
