"name","output","confidence","rect","reason"
"013_莫干山_待人工分类_裁剪分割__CV002_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\013_莫干山_待人工分类_裁剪分割__CV002_S013__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=62.171}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.2%（含黑边检测）"
"014_莫干山_待人工分类_裁剪分割__CV002_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\014_莫干山_待人工分类_裁剪分割__CV002_S014__裁切废料.mp4","0.7","@{x=0; y=7.863; w=100; h=54.308}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.9% h=54.3%（含黑边检测）"
"015_莫干山_待人工分类_裁剪分割__CV002_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\015_莫干山_待人工分类_裁剪分割__CV002_S015__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"016_莫干山_待人工分类_裁剪分割__CV002_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\016_莫干山_待人工分类_裁剪分割__CV002_S016__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"017_莫干山_待人工分类_裁剪分割__CV002_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\017_莫干山_待人工分类_裁剪分割__CV002_S017__裁切废料.mp4","0.86","@{x=0; y=15.73; w=100; h=46.27}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=15.7% h=46.3%（含黑边检测）"
"018_莫干山_待人工分类_裁剪分割__CV002_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\018_莫干山_待人工分类_裁剪分割__CV002_S018__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"019_莫干山_待人工分类_裁剪分割__CV002_S019.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\019_莫干山_待人工分类_裁剪分割__CV002_S019__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=66.786}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=66.8%（含黑边检测）"
"020_莫干山_待人工分类_裁剪分割__CV002_S020.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\020_莫干山_待人工分类_裁剪分割__CV002_S020__裁切废料.mp4","0.7","@{x=0; y=17.265; w=100; h=45.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.3% h=45.0%（含黑边检测）"
"021_莫干山_待人工分类_裁剪分割__CV002_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\021_莫干山_待人工分类_裁剪分割__CV002_S021__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=63.88}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=63.9%（含黑边检测）"
"022_莫干山_待人工分类_裁剪分割__CV002_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\022_莫干山_待人工分类_裁剪分割__CV002_S022__裁切废料.mp4","0.74","@{x=0; y=13.166; w=100; h=53.449}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=13.2% h=53.4%（含黑边检测）"
"023_莫干山_待人工分类_裁剪分割__CV002_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\023_莫干山_待人工分类_裁剪分割__CV002_S023__裁切废料.mp4","0.82","@{x=0; y=4.103; w=100; h=59.606}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=4.1% h=59.6%（含黑边检测）"
"024_莫干山_待人工分类_裁剪分割__CV002_S024.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\024_莫干山_待人工分类_裁剪分割__CV002_S024__裁切废料.mp4","0.7","@{x=0; y=0.0; w=100; h=77.556}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=77.6%（含黑边检测）"
"025_莫干山_待人工分类_裁剪分割__CV002_S025.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\025_莫干山_待人工分类_裁剪分割__CV002_S025__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=74.991}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=75.0%（含黑边检测）"
"026_莫干山_待人工分类_裁剪分割__CV002_S026.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\026_莫干山_待人工分类_裁剪分割__CV002_S026__裁切废料.mp4","0.86","@{x=0; y=14.359; w=100; h=57.556}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=14.4% h=57.6%（含黑边检测）"
"027_莫干山_待人工分类_裁剪分割__CV002_S027.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\027_莫干山_待人工分类_裁剪分割__CV002_S027__裁切废料.mp4","0.7","@{x=0; y=9.402; w=100; h=58.581}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=9.4% h=58.6%（含黑边检测）"
"028_莫干山_待人工分类_裁剪分割__CV002_S028.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\028_莫干山_待人工分类_裁剪分割__CV002_S028__裁切废料.mp4","0.7","@{x=0; y=3.761; w=100; h=68.495}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=3.8% h=68.5%（含黑边检测）"
"029_莫干山_待人工分类_裁剪分割__CV002_S029.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\029_莫干山_待人工分类_裁剪分割__CV002_S029__裁切废料.mp4","0.7","@{x=0; y=5.128; w=100; h=67.299}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.1% h=67.3%（含黑边检测）"
"030_莫干山_待人工分类_裁剪分割__CV002_S030.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\030_莫干山_待人工分类_裁剪分割__CV002_S030__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"031_莫干山_待人工分类_裁剪分割__CV002_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\031_莫干山_待人工分类_裁剪分割__CV002_S031__裁切废料.mp4","0.7","@{x=0; y=3.59; w=100; h=61.145}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=3.6% h=61.1%（含黑边检测）"
"032_莫干山_待人工分类_裁剪分割__CV002_S032.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\032_莫干山_待人工分类_裁剪分割__CV002_S032__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=78.41}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=78.4%（含黑边检测）"
"033_莫干山_待人工分类_裁剪分割__CV002_S033.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\033_莫干山_待人工分类_裁剪分割__CV002_S033__裁切废料.mp4","0.86","@{x=0; y=17.949; w=100; h=60.29}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=60.3%（含黑边检测）"
"034_莫干山_待人工分类_裁剪分割__CV002_S034.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\034_莫干山_待人工分类_裁剪分割__CV002_S034__裁切废料.mp4","0.86","@{x=0; y=6.325; w=100; h=61.316}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=6.3% h=61.3%（含黑边检测）"
"035_莫干山_待人工分类_裁剪分割__CV002_S035.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\035_莫干山_待人工分类_裁剪分割__CV002_S035__裁切废料.mp4","0.58","@{x=0; y=0.0; w=100; h=62.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=62.0%（含黑边检测）"
"036_莫干山_待人工分类_裁剪分割__CV002_S036.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\036_莫干山_待人工分类_裁剪分割__CV002_S036__裁切废料.mp4","0.7","@{x=0; y=17.949; w=100; h=45.0}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=45.0%（含黑边检测）"
"037_莫干山_待人工分类_裁剪分割__CV002_S037.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\037_莫干山_待人工分类_裁剪分割__CV002_S037__裁切废料.mp4","0.7","@{x=0; y=5.812; w=100; h=72.94}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=5.8% h=72.9%（含黑边检测）"
"038_莫干山_待人工分类_裁剪分割__CV002_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\038_莫干山_待人工分类_裁剪分割__CV002_S038__裁切废料.mp4","0.74","@{x=0; y=0.0; w=100; h=74.65}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=0.0% h=74.7%（含黑边检测）"
"039_莫干山_待人工分类_裁剪分割__CV002_S039.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\039_莫干山_待人工分类_裁剪分割__CV002_S039__裁切废料.mp4","0.86","@{x=0; y=17.949; w=100; h=59.607}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=17.9% h=59.6%（含黑边检测）"
"144_莫干山_待人工分类_裁剪分割__CV010_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\144_莫干山_待人工分类_裁剪分割__CV010_S001__裁切废料.mp4","0.95","@{x=0; y=7.934; w=100; h=58.347}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.9% h=58.3%（含黑边检测）"
"145_莫干山_待人工分类_裁剪分割__CV010_S002.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\145_莫干山_待人工分类_裁剪分割__CV010_S002__裁切废料.mp4","0.95","@{x=0; y=12.877; w=100; h=53.554}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=12.9% h=53.6%（含黑边检测）"
"146_莫干山_待人工分类_裁剪分割__CV010_S003.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\146_莫干山_待人工分类_裁剪分割__CV010_S003__裁切废料.mp4","0.95","@{x=0; y=7.637; w=100; h=58.644}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.6% h=58.6%（含黑边检测）"
"147_莫干山_待人工分类_裁剪分割__CV010_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\147_莫干山_待人工分类_裁剪分割__CV010_S004__裁切废料.mp4","0.95","@{x=0; y=7.635; w=100; h=54.455}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.6% h=54.5%（含黑边检测）"
"148_莫干山_待人工分类_裁剪分割__CV010_S005.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\148_莫干山_待人工分类_裁剪分割__CV010_S005__裁切废料.mp4","0.82","@{x=0; y=7.784; w=100; h=54.156}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.8% h=54.2%（含黑边检测）"
"149_莫干山_待人工分类_裁剪分割__CV010_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\149_莫干山_待人工分类_裁剪分割__CV010_S006__裁切废料.mp4","0.95","@{x=0; y=7.637; w=100; h=58.495}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.6% h=58.5%（含黑边检测）"
"150_莫干山_待人工分类_裁剪分割__CV010_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\150_莫干山_待人工分类_裁剪分割__CV010_S007__裁切废料.mp4","0.95","@{x=0; y=8.683; w=100; h=57.598}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=8.7% h=57.6%（含黑边检测）"
"151_莫干山_待人工分类_裁剪分割__CV010_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\151_莫干山_待人工分类_裁剪分割__CV010_S008__裁切废料.mp4","0.95","@{x=0; y=7.637; w=100; h=58.495}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.6% h=58.5%（含黑边检测）"
"152_莫干山_待人工分类_裁剪分割__CV010_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\152_莫干山_待人工分类_裁剪分割__CV010_S009__裁切废料.mp4","0.95","@{x=0; y=7.934; w=100; h=58.198}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.9% h=58.2%（含黑边检测）"
"153_莫干山_待人工分类_裁剪分割__CV010_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\153_莫干山_待人工分类_裁剪分割__CV010_S010__裁切废料.mp4","0.82","@{x=0; y=8.683; w=100; h=53.257}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=8.7% h=53.3%（含黑边检测）"
"154_莫干山_待人工分类_裁剪分割__CV010_S011.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\154_莫干山_待人工分类_裁剪分割__CV010_S011__裁切废料.mp4","0.95","@{x=0; y=7.635; w=100; h=58.347}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.6% h=58.3%（含黑边检测）"
"155_莫干山_待人工分类_裁剪分割__CV010_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\155_莫干山_待人工分类_裁剪分割__CV010_S012__裁切废料.mp4","0.82","@{x=0; y=7.485; w=100; h=58.647}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=7.5% h=58.6%（含黑边检测）"
"156_莫干山_待人工分类_裁剪分割__CV010_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\156_莫干山_待人工分类_裁剪分割__CV010_S013__裁切废料.mp4","0.82","@{x=0; y=17.964; w=100; h=48.317}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=18.0% h=48.3%（含黑边检测）"
"157_莫干山_待人工分类_裁剪分割__CV010_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\157_莫干山_待人工分类_裁剪分割__CV010_S014__裁切废料.mp4","0.95","@{x=0; y=16.766; w=100; h=49.366}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=16.8% h=49.4%（含黑边检测）"
"158_莫干山_待人工分类_裁剪分割__CV010_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\158_莫干山_待人工分类_裁剪分割__CV010_S015__裁切废料.mp4","0.95","@{x=0; y=9.434; w=100; h=52.955}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=9.4% h=53.0%（含黑边检测）"
"159_莫干山_待人工分类_裁剪分割__CV010_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\裁剪分割待复核\裁切废料\159_莫干山_待人工分类_裁剪分割__CV010_S016__裁切废料.mp4","0.95","@{x=0; y=16.467; w=100; h=49.814}","裁剪完成，已输出新素材；原分镜未覆盖；保留区域 y=16.5% h=49.8%（含黑边检测）"
